"","VCMYMD","VCMEquityIdentifier","price","invRank","MARKET_VAL","sector"
"12828",19951222,"GTY         ",2.507141,17,181.458625,"Financials"
"12829",19951227,"GTY         ",2.507141,17,181.458625,"Financials"
"12830",19951229,"GTY         ",2.512673,14,181.458625,"Financials"
"12831",19960105,"GTY         ",2.465708,11,178.066875,"Financials"
"12832",19960112,"GTY         ",2.512673,15,181.458625,"Financials"
"12833",19960119,"GTY         ",2.606606,20,188.242125,"Financials"
"12834",19960126,"GTY         ",2.559639,14,184.850375,"Financials"
"12835",19960202,"GTY         ",2.559639,10,184.850375,"Financials"
"12836",19960209,"GTY         ",2.606606,11,188.242125,"Financials"
"12837",19960216,"GTY         ",2.700538,16,195.025625,"Financials"
"12838",19960223,"GTY         ",2.817953,22,203.505,"Financials"
"12839",19960301,"GTY         ",2.817953,22,203.505,"Financials"
"12840",19960308,"GTY         ",2.700538,16,195.025625,"Financials"
"12841",19960315,"GTY         ",2.911883,24,210.2885,"Financials"
"12842",19960322,"GTY         ",2.794469,16,201.809125,"Financials"
"12843",19960329,"GTY         ",2.653571,7,191.633875,"Financials"
"12844",19960404,"GTY         ",2.7533,12,198.417375,"Financials"
"12845",19960412,"GTY         ",2.7533,14,198.417375,"Financials"
"12846",19960419,"GTY         ",2.729768,10,196.7215,"Financials"
"12847",19960426,"GTY         ",2.65917,5,191.633875,"Financials"
"12848",19960503,"GTY         ",2.541507,2,183.1545,"Financials"
"12849",19960510,"GTY         ",2.494443,1,179.76275,"Financials"
"12850",19960517,"GTY         ",2.588572,2,186.54625,"Financials"
"12851",19960524,"GTY         ",2.565039,2,184.850375,"Financials"
"12852",19960531,"GTY         ",2.565039,2,184.850375,"Financials"
"12853",19960607,"GTY         ",2.635637,5,189.938,"Financials"
"12854",19960614,"GTY         ",2.588572,4,186.54625,"Financials"
"12855",19960621,"GTY         ",2.7533,14,198.417375,"Financials"
"12856",19960628,"GTY         ",2.823897,17,203.505,"Financials"
"12857",19960705,"GTY         ",2.947454,24,211.984375,"Financials"
"12858",19960712,"GTY         ",2.758817,21,198.417375,"Financials"
"12859",19960719,"GTY         ",2.711658,19,195.025625,"Financials"
"12860",19960726,"GTY         ",2.58197,13,185.6983125,"Financials"
"12861",19960802,"GTY         ",2.57018,9,184.850375,"Financials"
"12862",19960809,"GTY         ",2.876715,25,206.89675,"Financials"
"12863",19960816,"GTY         ",2.923874,26,210.2885,"Financials"
"12864",19960823,"GTY         ",2.782397,18,200.11325,"Financials"
"12865",19960830,"GTY         ",2.758817,17,198.417375,"Financials"
"12866",19960906,"GTY         ",3.065353,29,220.46375,"Financials"
"12867",19960913,"GTY         ",2.994613,26,215.376125,"Financials"
"12868",19960920,"GTY         ",3.112511,29,223.8555,"Financials"
"12869",19960927,"GTY         ",2.929543,23,210.2885,"Financials"
"12870",19961004,"GTY         ",3.024045,25,217.072,"Financials"
"12871",19961011,"GTY         ",2.976794,23,213.68025,"Financials"
"12872",19961018,"GTY         ",3.094923,26,222.159625,"Financials"
"12873",19961025,"GTY         ",3.2603,30,234.03075,"Financials"
"12874",19961101,"GTY         ",3.213049,29,230.639,"Financials"
"12875",19961108,"GTY         ",3.142172,26,225.551375,"Financials"
"12876",19961115,"GTY         ",3.1658,25,227.24725,"Financials"
"12877",19961122,"GTY         ",3.00042,17,215.376125,"Financials"
"12878",19961129,"GTY         ",3.024045,16,217.072,"Financials"
"12879",19961206,"GTY         ",2.929543,12,210.2885,"Financials"
"12880",19961213,"GTY         ",2.787792,6,200.11325,"Financials"
"12881",19961220,"GTY         ",2.882293,9,206.89675,"Financials"
"12882",19961227,"GTY         ",2.911742,10,208.592625,"Financials"
"12883",19961231,"GTY         ",2.911742,10,208.592625,"Financials"
"12884",19970103,"GTY         ",3.14847,19,225.551375,"Financials"
"12885",19970110,"GTY         ",3.314178,24,237.4225,"Financials"
"12886",19970117,"GTY         ",3.314178,22,237.4225,"Financials"
"12887",19970124,"GTY         ",3.290506,20,235.726625,"Financials"
"12888",19970131,"GTY         ",3.361524,22,240.81425,"Financials"
"12889",19970207,"GTY         ",3.337852,21,239.118375,"Financials"
"12890",19970214,"GTY         ",3.550904,27,254.38125,"Financials"
"12891",19970221,"GTY         ",3.692942,29,264.5565,"Financials"
"12892",19970228,"GTY         ",3.692942,29,264.5565,"Financials"
"12893",19970307,"GTY         ",3.85865,29,276.427625,"Financials"
"12894",19970314,"GTY         ",3.811307,30,273.035875,"Financials"
"12895",19970321,"GTY         ",3.834978,30,274.73175,"Financials"
"12896",19970327,"GTY         ",3.834978,30,274.73175,"Financials"
"12897",19970404,"GTY         ",4.065741,30,225.551375,"Financials"
"12898",19970411,"GTY         ",4.042464,30,223.8555,"Financials"
"12899",19970418,"GTY         ",4.134339,30,228.943125,"Financials"
"12900",19970425,"GTY         ",4.103715,30,227.24725,"Financials"
"12901",19970502,"GTY         ",4.134339,30,228.943125,"Financials"
"12902",19970509,"GTY         ",4.103715,29,227.24725,"Financials"
"12903",19970516,"GTY         ",4.195589,30,232.334875,"Financials"
"12904",19970523,"GTY         ",4.149652,29,229.7910625,"Financials"
"12905",19970530,"GTY         ",4.103715,27,227.24725,"Financials"
"12906",19970606,"GTY         ",4.226213,27,234.03075,"Financials"
"12907",19970613,"GTY         ",4.440586,29,245.901875,"Financials"
"12908",19970620,"GTY         ",4.348712,26,240.81425,"Financials"
"12909",19970627,"GTY         ",4.379339,25,242.510125,"Financials"
"12910",19970703,"GTY         ",4.325449,19,239.118375,"Financials"
"12911",19970711,"GTY         ",4.402143,19,243.3580625,"Financials"
"12912",19970718,"GTY         ",4.494174,20,248.4456875,"Financials"
"12913",19970725,"GTY         ",4.325449,11,239.118375,"Financials"
"12914",19970801,"GTY         ",4.310112,9,238.2704375,"Financials"
"12915",19970808,"GTY         ",4.325449,9,239.118375,"Financials"
"12916",19970815,"GTY         ",4.325449,9,239.118375,"Financials"
"12917",19970822,"GTY         ",4.386805,9,242.510125,"Financials"
"12918",19970829,"GTY         ",4.294774,5,237.4225,"Financials"
"12919",19970905,"GTY         ",4.371465,4,241.6621875,"Financials"
"12920",19970912,"GTY         ",4.248759,2,234.8786875,"Financials"
"12921",19970919,"GTY         ",4.279434,2,236.5745625,"Financials"
"12922",19970926,"GTY         ",4.264097,2,235.726625,"Financials"
"12923",19971003,"GTY         ",4.455853,3,245.901875,"Financials"
"12924",19971010,"GTY         ",4.425122,3,244.206,"Financials"
"12925",19971017,"GTY         ",4.501947,6,248.4456875,"Financials"
"12926",19971024,"GTY         ",4.578773,9,252.685375,"Financials"
"12927",19971031,"GTY         ",4.563406,14,251.8374375,"Financials"
"12928",19971107,"GTY         ",4.548044,14,250.9895,"Financials"
"12929",19971114,"GTY         ",4.563406,17,251.8374375,"Financials"
"12930",19971121,"GTY         ",4.686328,20,258.6209375,"Financials"
"12931",19971128,"GTY         ",4.763152,23,262.860625,"Financials"
"12932",19971205,"GTY         ",4.901436,25,270.4920625,"Financials"
"12933",19971212,"GTY         ",5.270197,29,290.8425625,"Financials"
"12934",19971219,"GTY         ",5.562131,30,306.953375,"Financials"
"12935",19971226,"GTY         ",5.508097,30,303.561625,"Financials"
"12936",19971231,"GTY         ",5.508097,30,303.561625,"Financials"
"12937",19980102,"GTY         ",5.431169,29,299.3219375,"Financials"
"12938",19980109,"GTY         ",5.431169,30,299.3219375,"Financials"
"12939",19980116,"GTY         ",5.092684,27,280.6673125,"Financials"
"12940",19980123,"GTY         ",5.523484,30,304.4095625,"Financials"
"12941",19980130,"GTY         ",5.877356,30,323.912125,"Financials"
"12942",19980206,"GTY         ",5.815812,30,320.520375,"Financials"
"12943",19980213,"GTY         ",5.954284,30,328.1518125,"Financials"
"12944",19980220,"GTY         ",5.985058,30,329.8476875,"Financials"
"12945",19980227,"GTY         ",5.892744,29,324.7600625,"Financials"
"12946",19980306,"GTY         ",5.815812,28,320.520375,"Financials"
"12947",19980313,"GTY         ",5.846587,26,322.21625,"Financials"
"12948",19980320,"GTY         ",5.877356,24,323.912125,"Financials"
"12949",19980327,"GTY         ",5.692728,18,313.736875,"Financials"
"12950",19980403,"GTY         ",5.600412,13,308.64925,"Financials"
"12951",19980409,"GTY         ",5.532418,11,303.561625,"Financials"
"12952",19980417,"GTY         ",5.625139,11,308.64925,"Financials"
"12953",19980424,"GTY         ",5.563323,10,305.2575,"Financials"
"12954",19980501,"GTY         ",5.532418,7,303.561625,"Financials"
"12955",19980508,"GTY         ",5.33152,4,292.5384375,"Financials"
"12956",19980515,"GTY         ",5.285158,4,289.994625,"Financials"
"12957",19980522,"GTY         ",5.346974,5,293.386375,"Financials"
"12958",19980529,"GTY         ",5.393333,7,295.9301875,"Financials"
"12959",19980605,"GTY         ",5.346974,8,293.386375,"Financials"
"12960",19980612,"GTY         ",5.316066,9,291.6905,"Financials"
"12961",19980619,"GTY         ",5.053354,6,277.2755625,"Financials"
"12962",19980626,"GTY         ",4.929722,4,270.4920625,"Financials"
"12963",19980702,"GTY         ",4.753046,3,259.468875,"Financials"
"12964",19980710,"GTY         ",4.815176,4,262.860625,"Financials"
"12965",19980717,"GTY         ",4.877308,4,266.252375,"Financials"
"12966",19980724,"GTY         ",4.815176,6,262.860625,"Financials"
"12967",19980731,"GTY         ",4.613249,7,251.8374375,"Financials"
"12968",19980807,"GTY         ",4.287059,4,234.03075,"Financials"
"12969",19980814,"GTY         ",4.147266,5,226.3993125,"Financials"
"12970",19980821,"GTY         ",4.054069,5,221.3116875,"Financials"
"12971",19980828,"GTY         ",3.883206,8,211.984375,"Financials"
"12972",19980904,"GTY         ",3.774479,10,206.0488125,"Financials"
"12973",19980911,"GTY         ",3.588084,7,195.8735625,"Financials"
"12974",19980918,"GTY         ",3.572552,6,195.025625,"Financials"
"12975",19980925,"GTY         ",3.525951,5,192.4818125,"Financials"
"12976",19981002,"GTY         ",3.488517,8,189.0900625,"Financials"
"12977",19981009,"GTY         ",3.472875,14,188.242125,"Financials"
"12978",19981016,"GTY         ",3.441588,8,186.54625,"Financials"
"12979",19981023,"GTY         ",3.504161,5,189.938,"Financials"
"12980",19981030,"GTY         ",3.62931,4,196.7215,"Financials"
"12981",19981106,"GTY         ",3.738814,3,202.6570625,"Financials"
"12982",19981113,"GTY         ",3.4103,1,184.850375,"Financials"
"12983",19981120,"GTY         ",3.128716,1,169.5875,"Financials"
"12984",19981127,"GTY         ",3.269508,2,177.2189375,"Financials"
"12985",19981204,"GTY         ",3.300796,2,178.9148125,"Financials"
"12986",19981211,"GTY         ",3.285152,2,178.066875,"Financials"
"12987",19981218,"GTY         ",3.300796,2,178.9148125,"Financials"
"12988",19981224,"GTY         ",3.379013,3,183.1545,"Financials"
"12989",19981231,"GTY         ",3.687916,7,198.417375,"Financials"
"12990",19990104,"GTY         ",3.687916,7,198.417375,"Financials"
"12991",19990108,"GTY         ",3.95584,13,212.8323125,"Financials"
"12992",19990115,"GTY         ",4.066162,18,218.767875,"Financials"
"12993",19990122,"GTY         ",4.097685,19,220.46375,"Financials"
"12994",19990129,"GTY         ",3.95584,16,212.8323125,"Financials"
"12995",19990205,"GTY         ",3.877039,15,208.592625,"Financials"
"12996",19990212,"GTY         ",3.703676,13,199.2653125,"Financials"
"12997",19990219,"GTY         ",3.624873,12,195.025625,"Financials"
"12998",19990226,"GTY         ",3.467272,9,186.54625,"Financials"
"12999",19990305,"GTY         ",3.341189,5,179.76275,"Financials"
"13000",19990312,"GTY         ",3.309668,6,178.066875,"Financials"
"13001",19990319,"GTY         ",3.341189,7,179.76275,"Financials"
"13002",19990326,"GTY         ",3.293908,7,177.2189375,"Financials"
"13003",19990401,"GTY         ",3.278148,7,176.371,"Financials"
"13004",19990409,"GTY         ",3.255672,7,173.8271875,"Financials"
"13005",19990416,"GTY         ",3.239788,5,172.97925,"Financials"
"13006",19990423,"GTY         ",3.35096,7,178.9148125,"Financials"
"13007",19990430,"GTY         ",3.462129,9,184.850375,"Financials"
"13008",19990507,"GTY         ",3.446247,7,184.0024375,"Financials"
"13009",19990514,"GTY         ",3.525653,9,188.242125,"Financials"
"13010",19990521,"GTY         ",3.557416,8,189.938,"Financials"
"13011",19990528,"GTY         ",3.478011,7,185.6983125,"Financials"
"13012",19990604,"GTY         ",3.605059,11,192.4818125,"Financials"
"13013",19990611,"GTY         ",3.509773,8,187.3941875,"Financials"
"13014",19990618,"GTY         ",3.509773,7,187.3941875,"Financials"
"13015",19990625,"GTY         ",3.478011,8,185.6983125,"Financials"
"13016",19990702,"GTY         ",3.614771,8,191.633875,"Financials"
"13017",19990709,"GTY         ",3.534796,6,187.3941875,"Financials"
"13018",19990716,"GTY         ",3.758721,12,199.2653125,"Financials"
"13019",19990723,"GTY         ",3.774716,17,200.11325,"Financials"
"13020",19990730,"GTY         ",3.678749,16,195.025625,"Financials"
"13021",19990806,"GTY         ",3.64676,19,193.32975,"Financials"
"13022",19990813,"GTY         ",3.662753,20,194.1776875,"Financials"
"13023",19990820,"GTY         ",3.630764,19,192.4818125,"Financials"
"13024",19990827,"GTY         ",3.598776,19,190.7859375,"Financials"
"13025",19990903,"GTY         ",3.582781,19,189.938,"Financials"
"13026",19990910,"GTY         ",3.550792,18,188.242125,"Financials"
"13027",19990917,"GTY         ",3.5188,18,186.54625,"Financials"
"13028",19990924,"GTY         ",3.47082,20,184.0024375,"Financials"
"13029",19991001,"GTY         ",3.400038,17,178.9148125,"Financials"
"13030",19991008,"GTY         ",3.319469,12,174.675125,"Financials"
"13031",19991015,"GTY         ",3.206671,13,168.7395625,"Financials"
"13032",19991022,"GTY         ",3.206671,12,168.7395625,"Financials"
"13033",19991029,"GTY         ",3.190557,9,167.891625,"Financials"
"13034",19991105,"GTY         ",3.255012,11,171.283375,"Financials"
"13035",19991112,"GTY         ",3.271127,11,172.1313125,"Financials"
"13036",19991119,"GTY         ",3.2389,8,170.4354375,"Financials"
"13037",19991126,"GTY         ",3.222784,9,169.5875,"Financials"
"13038",19991203,"GTY         ",3.2389,10,170.4354375,"Financials"
"13039",19991210,"GTY         ",3.093873,8,162.804,"Financials"
"13040",19991217,"GTY         ",2.868279,3,150.932875,"Financials"
"13041",19991223,"GTY         ",2.819936,3,148.3890625,"Financials"
"13042",19991231,"GTY         ",2.911007,3,151.7808125,"Financials"
"13043",20000107,"GTY         ",2.845956,2,148.3890625,"Financials"
"13044",20000114,"GTY         ",2.894745,2,150.932875,"Financials"
"13045",20000121,"GTY         ",3.171208,9,165.3478125,"Financials"
"13046",20000128,"GTY         ",3.366361,17,175.5230625,"Financials"
"13047",20000204,"GTY         ",3.285047,14,171.283375,"Financials"
"13048",20000211,"GTY         ",3.138683,12,163.6519375,"Financials"
"13049",20000218,"GTY         ",3.154946,12,164.499875,"Financials"
"13050",20000225,"GTY         ",3.122421,14,162.804,"Financials"
"13051",20000303,"GTY         ",2.927269,7,152.62875,"Financials"
"13052",20000310,"GTY         ",2.699593,3,140.757625,"Financials"
"13053",20000317,"GTY         ",2.797169,3,145.84525,"Financials"
"13054",20000324,"GTY         ",2.943533,5,153.4766875,"Financials"
"13055",20000331,"GTY         ",2.927269,5,152.62875,"Financials"
"13056",20000407,"GTY         ",3.362153,19,172.97925,"Financials"
"13057",20000414,"GTY         ",3.164379,24,162.804,"Financials"
"13058",20000420,"GTY         ",3.263265,24,167.891625,"Financials"
"13059",20000428,"GTY         ",3.230304,21,166.19575,"Financials"
"13060",20000505,"GTY         ",3.131416,17,152.1425,"Financials"
"13061",20000512,"GTY         ",3.065492,17,148.9395,"Financials"
"13062",20000519,"GTY         ",3.049012,17,148.13875,"Financials"
"13063",20000526,"GTY         ",2.966606,18,144.135,"Financials"
"13064",20000602,"GTY         ",2.983088,14,144.93575,"Financials"
"13065",20000609,"GTY         ",2.834757,9,137.729,"Financials"
"13066",20000616,"GTY         ",2.834757,10,137.729,"Financials"
"13067",20000623,"GTY         ",2.933643,15,142.15525,"Financials"
"13068",20000630,"GTY         ",2.90604,13,138.96075,"Financials"
"13069",20000707,"GTY         ",2.956144,12,141.356625,"Financials"
"13070",20000714,"GTY         ",2.939442,10,140.558,"Financials"
"13071",20000721,"GTY         ",2.956144,13,141.356625,"Financials"
"13072",20000728,"GTY         ",2.939442,15,140.558,"Financials"
"13073",20000804,"GTY         ",2.972846,16,142.15525,"Financials"
"13074",20000811,"GTY         ",2.989548,15,142.953875,"Financials"
"13075",20000818,"GTY         ",3.006248,15,143.7525,"Financials"
"13076",20000825,"GTY         ",3.106457,18,148.54425,"Financials"
"13077",20000901,"GTY         ",3.139859,17,150.1415,"Financials"
"13078",20000908,"GTY         ",3.173262,18,151.73875,"Financials"
"13079",20000915,"GTY         ",3.089755,15,147.745625,"Financials"
"13080",20000922,"GTY         ",3.03965,15,145.34975,"Financials"
"13081",20000929,"GTY         ",3.056352,15,146.148375,"Financials"
"13082",20001006,"GTY         ",3.012795,16,142.15525,"Financials"
"13083",20001013,"GTY         ",2.91124,16,137.3635,"Financials"
"13084",20001020,"GTY         ",2.928166,16,138.162125,"Financials"
"13085",20001027,"GTY         ",2.809685,13,132.57175,"Financials"
"13086",20001103,"GTY         ",3.283607,25,154.93325,"Financials"
"13087",20001110,"GTY         ",3.689828,30,174.10025,"Financials"
"13088",20001117,"GTY         ",3.740604,30,176.496125,"Financials"
"13089",20001124,"GTY         ",3.909864,30,184.482375,"Financials"
"13090",20001201,"GTY         ",3.75753,30,177.29475,"Financials"
"13091",20001208,"GTY         ",3.588273,29,169.3085,"Financials"
"13092",20001215,"GTY         ",3.977565,30,187.676875,"Financials"
"13093",20001222,"GTY         ",4.045269,30,190.871375,"Financials"
"13094",20001227,"GTY         ",4.045269,30,190.871375,"Financials"
"13095",20001229,"GTY         ",4.1376,29,189.7885,"Financials"
"13096",20010105,"GTY         ",4.1376,29,189.7885,"Financials"
"13097",20010112,"GTY         ",4.1034,28,188.22,"Financials"
"13098",20010119,"GTY         ",4.035011,27,185.083,"Financials"
"13099",20010126,"GTY         ",4.154692,27,190.57275,"Financials"
"13100",20010202,"GTY         ",4.188204,25,192.10988,"Financials"
"13101",20010209,"GTY         ",4.174526,24,191.48248,"Financials"
"13102",20010216,"GTY         ",4.151273,22,190.4159,"Financials"
"13103",20010223,"GTY         ",4.144435,24,190.1022,"Financials"
"13104",20010302,"GTY         ",4.117078,22,188.8474,"Financials"
"13105",20010309,"GTY         ",4.045953,18,185.58492,"Financials"
"13106",20010316,"GTY         ",3.993978,20,183.2008,"Financials"
"13107",20010323,"GTY         ",3.939265,19,180.691212548,"Financials"
"13108",20010330,"GTY         ",3.88455,14,178.1816,"Financials"
"13109",20010406,"GTY         ",4.008969,20,181.946,"Financials"
"13110",20010412,"GTY         ",4.2578,23,193.2392,"Financials"
"13111",20010420,"GTY         ",4.713993,27,213.9434,"Financials"
"13112",20010427,"GTY         ",4.548106,21,206.4146,"Financials"
"13113",20010504,"GTY         ",4.589578,19,208.2968,"Financials"
"13114",20010511,"GTY         ",5.449431,29,247.32108,"Financials"
"13115",20010518,"GTY         ",5.521316,28,250.58356,"Financials"
"13116",20010525,"GTY         ",5.515789,27,250.3326,"Financials"
"13117",20010601,"GTY         ",5.971981,29,271.0368,"Financials"
"13118",20010608,"GTY         ",5.383077,24,244.30956,"Financials"
"13119",20010615,"GTY         ",5.474316,27,248.4504,"Financials"
"13120",20010622,"GTY         ",5.336076,26,242.1764,"Financials"
"13121",20010629,"GTY         ",5.297369,25,240.41968,"Financials"
"13122",20010706,"GTY         ",5.392113,27,242.82315,"Financials"
"13123",20010713,"GTY         ",5.556524,28,250.22706,"Financials"
"13124",20010720,"GTY         ",5.907639,29,266.1236,"Financials"
"13125",20010727,"GTY         ",5.726508,29,257.96415,"Financials"
"13126",20010803,"GTY         ",5.812247,29,209.25851,"Financials"
"13127",20010810,"GTY         ",5.686726,28,204.65788,"Financials"
"13128",20010817,"GTY         ",5.787841,28,208.2968,"Financials"
"13129",20010824,"GTY         ",5.87152,28,209.08544,"Financials"
"13130",20010831,"GTY         ",6.014471,29,214.176,"Financials"
"13131",20010907,"GTY         ",6.073746,30,216.28672,"Financials"
"13132",20010910,"GTY         ",6.031908,30,214.7968,"Financials"
"13133",20010921,"GTY         ",5.787841,30,206.1056,"Financials"
"13134",20010928,"GTY         ",6.429272,30,223.488,"Financials"
"13135",20011005,"GTY         ",6.107811,29,212.3136,"Financials"
"13136",20011012,"GTY         ",6.250682,29,217.28,"Financials"
"13137",20011019,"GTY         ",6.314974,29,219.51488,"Financials"
"13138",20011026,"GTY         ",6.250682,28,217.28,"Financials"
"13139",20011102,"GTY         ",6.039943,27,209.95456,"Financials"
"13140",20011109,"GTY         ",6.143526,27,213.5552,"Financials"
"13141",20011116,"GTY         ",6.561431,28,228.08192,"Financials"
"13142",20011123,"GTY         ",6.632866,28,397.7694,"Financials"
"13143",20011130,"GTY         ",6.643581,27,398.412,"Financials"
"13144",20011207,"GTY         ",6.62572,25,397.341,"Financials"
"13145",20011214,"GTY         ",6.98647,28,418.9752,"Financials"
"13146",20011221,"GTY         ",6.852383,26,402.2676,"Financials"
"13147",20011228,"GTY         ",6.910764,24,405.6948,"Financials"
"13148",20011231,"GTY         ",6.910764,24,405.6948,"Financials"
"13149",20020104,"GTY         ",6.914409,16,405.909,"Financials"
"13150",20020111,"GTY         ",6.939953,16,407.4084,"Financials"
"13151",20020118,"GTY         ",7.169826,22,420.903,"Financials"
"13152",20020125,"GTY         ",7.027524,18,412.5492,"Financials"
"13153",20020201,"GTY         ",7.122389,18,418.1184,"Financials"
"13154",20020208,"GTY         ",7.071308,20,415.1196,"Financials"
"13155",20020215,"GTY         ",6.228445,4,365.6394,"Financials"
"13156",20020222,"GTY         ",6.564129,8,385.3458,"Financials"
"13157",20020301,"GTY         ",6.604266,7,387.702,"Financials"
"13158",20020308,"GTY         ",6.819544,6,400.3398,"Financials"
"13159",20020315,"GTY         ",6.888869,6,404.4096,"Financials"
"13160",20020322,"GTY         ",6.932655,6,406.98,"Financials"
"13161",20020328,"GTY         ",7.009334,7,402.696,"Financials"
"13162",20020405,"GTY         ",7.027978,9,403.93665,"Financials"
"13163",20020412,"GTY         ",7.188297,10,413.15112,"Financials"
"13164",20020419,"GTY         ",7.139827,8,410.36535,"Financials"
"13165",20020426,"GTY         ",7.102546,10,408.22245,"Financials"
"13166",20020503,"GTY         ",7.054074,9,405.43668,"Financials"
"13167",20020510,"GTY         ",6.673783,8,383.5791,"Financials"
"13168",20020517,"GTY         ",6.554475,6,376.80972,"Financials"
"13169",20020524,"GTY         ",6.655141,8,382.5969,"Financials"
"13170",20020531,"GTY         ",6.703609,8,385.38332,"Financials"
"13171",20020607,"GTY         ",6.711065,11,385.812,"Financials"
"13172",20020614,"GTY         ",7.001883,17,402.53052,"Financials"
"13173",20020621,"GTY         ",7.352345,23,422.67848,"Financials"
"13174",20020628,"GTY         ",7.709109,26,434.0385,"Financials"
"13175",20020705,"GTY         ",7.457846,27,419.89206,"Financials"
"13176",20020712,"GTY         ",7.195168,28,405.1026,"Financials"
"13177",20020719,"GTY         ",6.433775,25,362.2346,"Financials"
"13178",20020726,"GTY         ",6.928679,29,390.0988,"Financials"
"13179",20020802,"GTY         ",7.061924,29,397.6007,"Financials"
"13180",20020809,"GTY         ",6.936295,28,390.52748,"Financials"
"13181",20020816,"GTY         ",6.9401,28,390.86943,"Financials"
"13182",20020823,"GTY         ",7.008627,27,394.72881,"Financials"
"13183",20020830,"GTY         ",7.092381,28,399.44583,"Financials"
"13184",20020906,"GTY         ",7.4312,30,418.52832,"Financials"
"13185",20020913,"GTY         ",7.556829,30,425.60385,"Financials"
"13186",20020920,"GTY         ",7.503531,30,422.60211,"Financials"
"13187",20020927,"GTY         ",7.579208,30,418.0995,"Financials"
"13188",20021004,"GTY         ",7.384869,30,407.379,"Financials"
"13189",20021011,"GTY         ",7.27215,30,401.16111,"Financials"
"13190",20021018,"GTY         ",7.594752,30,418.95714,"Financials"
"13191",20021025,"GTY         ",7.69581,30,424.5318,"Financials"
"13192",20021101,"GTY         ",7.649168,29,421.95888,"Financials"
"13193",20021108,"GTY         ",7.190526,24,396.6585,"Financials"
"13194",20021115,"GTY         ",7.4043,25,408.4701,"Financials"
"13195",20021122,"GTY         ",7.606416,23,419.61994,"Financials"
"13196",20021129,"GTY         ",7.579208,19,418.119,"Financials"
"13197",20021206,"GTY         ",7.660828,21,422.62182,"Financials"
"13198",20021213,"GTY         ",7.688036,22,424.12276,"Financials"
"13199",20021220,"GTY         ",7.69581,22,424.5516,"Financials"
"13200",20021227,"GTY         ",7.656943,22,422.4074,"Financials"
"13201",20021231,"GTY         ",7.656943,22,422.4074,"Financials"
"13202",20030103,"GTY         ",7.562657,10,408.4701,"Financials"
"13203",20030110,"GTY         ",7.46341,7,403.1096,"Financials"
"13204",20030117,"GTY         ",7.368133,6,397.96352,"Financials"
"13205",20030124,"GTY         ",7.336372,9,396.24816,"Financials"
"13206",20030131,"GTY         ",7.284763,9,393.4607,"Financials"
"13207",20030207,"GTY         ",7.264916,13,392.3886,"Financials"
"13208",20030214,"GTY         ",7.344316,16,396.677,"Financials"
"13209",20030221,"GTY         ",7.419744,14,400.75098,"Financials"
"13210",20030228,"GTY         ",7.602357,18,410.6143,"Financials"
"13211",20030307,"GTY         ",7.574567,19,409.11336,"Financials"
"13212",20030314,"GTY         ",7.661904,20,413.8306,"Financials"
"13213",20030321,"GTY         ",7.677785,13,414.68828,"Financials"
"13214",20030328,"GTY         ",7.699426,16,406.96916,"Financials"
"13215",20030404,"GTY         ",7.760279,14,410.18546,"Financials"
"13216",20030411,"GTY         ",7.930654,19,419.1911,"Financials"
"13217",20030417,"GTY         ",8.105086,18,428.41116,"Financials"
"13218",20030425,"GTY         ",8.161881,17,431.41304,"Financials"
"13219",20030502,"GTY         ",8.194334,12,433.1284,"Financials"
"13220",20030509,"GTY         ",8.299808,11,438.70332,"Financials"
"13221",20030516,"GTY         ",8.348487,9,441.27636,"Financials"
"13222",20030523,"GTY         ",8.604051,13,454.9545,"Financials"
"13223",20030530,"GTY         ",8.741973,10,462.2475,"Financials"
"13224",20030606,"GTY         ",9.2166,14,487.344,"Financials"
"13225",20030613,"GTY         ",9.399144,15,496.9965,"Financials"
"13226",20030620,"GTY         ",9.407261,15,497.4255,"Financials"
"13227",20030627,"GTY         ",9.203528,12,477.906,"Financials"
"13228",20030703,"GTY         ",9.562914,18,496.5675,"Financials"
"13229",20030711,"GTY         ",9.790106,17,508.365,"Financials"
"13230",20030718,"GTY         ",9.860333,18,512.0115,"Financials"
"13231",20030725,"GTY         ",10.058614,18,522.3075,"Financials"
"13232",20030801,"GTY         ",10.03383,18,521.0205,"Financials"
"13233",20030808,"GTY         ",9.773587,16,507.507,"Financials"
"13234",20030815,"GTY         ",10.203194,17,529.815,"Financials"
"13235",20030822,"GTY         ",10.18254,15,530.29545,"Financials"
"13236",20030829,"GTY         ",10.141234,12,528.14415,"Financials"
"13237",20030905,"GTY         ",10.219717,11,532.23162,"Financials"
"13238",20030912,"GTY         ",10.112316,10,526.63824,"Financials"
"13239",20030919,"GTY         ",10.223852,9,532.44675,"Financials"
"13240",20030926,"GTY         ",10.045362,12,514.1607,"Financials"
"13241",20031003,"GTY         ",10.5077,14,537.825,"Financials"
"13242",20031010,"GTY         ",10.612781,13,543.20325,"Financials"
"13243",20031017,"GTY         ",10.570746,11,541.05195,"Financials"
"13244",20031024,"GTY         ",10.15464,7,519.75408,"Financials"
"13245",20031031,"GTY         ",10.402624,7,532.44675,"Financials"
"13246",20031107,"GTY         ",10.499297,6,615.8819,"Financials"
"13247",20031114,"GTY         ",10.528721,7,617.60775,"Financials"
"13248",20031121,"GTY         ",10.297548,6,604.0475,"Financials"
"13249",20031128,"GTY         ",10.52031,5,617.11465,"Financials"
